id_letter_dim,letter_pg_title,letter_text,letter_note,
1921,Fantastic Four Fan Page,NULL,NULL,
1922,Fantastic Four Fan Page,NULL,NULL,
1926,Fantastic Four Fan Page,NULL,NULL,
1928,Fantastic Four Fan Page,NULL,NULL,
1929,Fantastic Four Fan Page,NULL,NULL,
1930,Fantastic Four Fan Page,NULL,NULL,
1932,Fantastic Four Fan Page,NULL,NULL,
1933,Fantastic Four Fan Page,NULL,NULL,
1934,Fantastic Four Fan Page,NULL,NULL,
1935,Fantastic Four Fan Page,NULL,NULL,
1936,Fantastic Four Fan Page,NULL,NULL,
1937,Fantastic Four Fan Page,NULL,NULL,
1938,Fantastic Four Fan Page,NULL,NULL,
1939,Fantastic Four Fan Page,NULL,NULL,
1940,Fantastic Four Fan Page,NULL,NULL,
1941,Fantastic Four Fan Page,NULL,NULL,
1942,Fantastic Four Fan Page,NULL,NULL,
1943,Fantastic Four Fan Page,NULL,NULL,
1944,Fantastic Four Fan Page,NULL,NULL,
1945,Fantastic Four Fan Page,NULL,NULL,
1946,Fantastic Four Fan Page,NULL,NULL,
1947,Fantastic Four Fan Page,NULL,NULL,
1948,Fantastic Four Fan Page,NULL,NULL,
1950,Fantastic Four Fan Page,NULL,NULL,
1951,Fantastic Four Fan Page,NULL,NULL,
1952,Fantastic Four Fan Page,NULL,NULL,
1953,Fantastic Four Fan Page,NULL,NULL,
1954,Fantastic Four Fan Page,NULL,NULL,
1955,Fantastic Four Fan Page,NULL,NULL,
1956,Fantastic Four Fan Page,NULL,NULL,
1957,Fantastic Four Fan Page,NULL,NULL,
1958,Fantastic Four Fan Page,NULL,NULL,
1959,Fantastic Four Fan Page,NULL,NULL,
1960,Fantastic Four Fan Page,NULL,NULL,
1961,Fantastic Four Fan Page,NULL,NULL,
1962,Fantastic Four Fan Page,NULL,NULL,
1963,Fantastic Four Fan Page,NULL,NULL,
1964,Fantastic Four Fan Page,NULL,NULL,
1966,Fantastic Four Fan Page,NULL,NULL,
1967,Fantastic Four Fan Page,NULL,NULL,
1968,Spider\\\'s Web,NULL,NULL,
1969,Fantastic Four Fan Page,NULL,NULL,
1970,Fantastic Four Fan Page,NULL,NULL,
1971,Spider\\\'s Web,NULL,NULL,
1973,Fantastic Four Fan Page,NULL,NULL,
1974,Fantastic Four Fan Page,NULL,NULL,
1975,Fantastic Four Fan Page,NULL,NULL,
1977,Fantastic Four Fan Page,NULL,NULL,
1979,Fantastic Four Fan Page,NULL,NULL,
1982,Fantastic Four Fan Page,NULL,NULL,
1983,Fantastic Four Fan Page,NULL,NULL,
1984,Spider\\\'s Web,NULL,NULL,
1985,Fantastic Four Fan Page,NULL,NULL,
1986,Spider\\\'s Web,NULL,NULL,
1987,Fantastic Four Fan Page,NULL,NULL,
1988,Fantastic Four Fan Page,NULL,NULL,
1989,Fantastic Four Fan Page,NULL,NULL,
1990,Spider\\\'s Web,NULL,NULL,
1992,Spider\\\'s Web,NULL,NULL,
1993,Fantastic Four Fan Page,NULL,NULL,
1994,Fantastic Four Fan Page,NULL,NULL,
1995,Spider\\\'s Web,NULL,NULL,
1996,Fantastic Four Fan Page,NULL,NULL,
1997,Spider\\\'s Web,NULL,NULL,
1998,Spider\\\'s Web,NULL,NULL,
1999,Fantastic Four Fan Page,NULL,NULL,
2000,Fantastic Four Fan Page,NULL,NULL,
2001,Fantastic Four Fan Page,NULL,NULL,
2002,Fantastic Four Fan Page,NULL,NULL,
2003,Fantastic Four Fan Page,NULL,NULL,
2004,Fantastic Four Fan Page,NULL,NULL,
2005,Fantastic Four Fan Page,NULL,NULL,
2009,Fantastic Four Fan Page,NULL,NULL,
2011,Fantastic Four Fan Page,NULL,NULL,
2012,Fantastic Four Fan Page,NULL,NULL,
2013,Fantastic Four Fan Page,NULL,NULL,
2014,Fantastic Four Fan Page,NULL,NULL,
2015,Fantastic Four Fan Page,NULL,NULL,
2016,Let\\\'s Yap with Cap,NULL,NULL,
2017,Let\\\'s Yap with Cap,NULL,NULL,
2018,Let\\\'s Yap with Cap,NULL,NULL,
2019,Let\\\'s Yap with Cap,NULL,NULL,
2020,Let\\\'s Yap with Cap,NULL,NULL,
2021,Let\\\'s Yap with Cap,NULL,NULL,
2022,Let\\\'s Yap with Cap,NULL,NULL,
2023,Let\\\'s Yap with Cap,NULL,NULL,
2024,Let\\\'s Yap with Cap,NULL,NULL,
2025,Let\\\'s Yap with Cap,NULL,NULL,
2026,Let\\\'s Yap with Cap,NULL,NULL,
2027,Let\\\'s Yap with Cap,NULL,NULL,
2028,Let\\\'s Yap with Cap,NULL,NULL,
2029,Let\\\'s Yap with Cap,NULL,NULL,
2030,Spider\\\'s Web,NULL,NULL,
2031,Spider\\\'s Web,NULL,NULL,
2032,Spider\\\'s Web,NULL,NULL,
2033,Spider\\\'s Web,NULL,NULL,
2034,Spider\\\'s Web,NULL,NULL,
2035,Spider\\\'s Web,NULL,NULL,
2037,Spider\\\'s Web,NULL,NULL,
2038,Spider\\\'s Web,NULL,NULL,
2039,Spider\\\'s Web,NULL,NULL,
2040,Let\\\'s Yap with Cap,NULL,NULL,
2041,Spider\\\'s Web,NULL,NULL,
2042,Spider\\\'s Web,NULL,NULL,
2043,Spider\\\'s Web,NULL,NULL,
2044,Let\\\'s Yap with Cap,NULL,NULL,
2045,Let\\\'s Yap with Cap,NULL,NULL,
2046,Let\\\'s Yap with Cap,NULL,NULL,
2047,Let\\\'s Yap with Cap,NULL,NULL,
2048,Let\\\'s Yap with Cap,NULL,NULL,
2049,Let\\\'s Yap with Cap,NULL,NULL,
2050,Let\\\'s Yap with Cap,NULL,NULL,
2051,Let\\\'s Yap with Cap,NULL,NULL,
2052,Spider\\\'s Web,NULL,NULL,
2053,Spider\\\'s Web,NULL,NULL,
2054,Spider\\\'s Web,NULL,NULL,
2055,Spider\\\'s Web,NULL,NULL,
2056,Let\\\'s Yap with Cap,NULL,NULL,
2057,Spider\\\'s Web,NULL,NULL,
2058,Let\\\'s Yap with Cap,NULL,NULL,
2059,Spider\\\'s Web,NULL,NULL,
2060,Let\\\'s Yap with Cap,NULL,NULL,
2061,Spider\\\'s Web,NULL,NULL,
2062,Let\\\'s Yap with Cap,NULL,NULL,
2063,Spider\\\'s Web,NULL,NULL,
2064,Let\\\'s Yap with Cap,NULL,NULL,
2065,Spider\\\'s Web,NULL,NULL,
2066,Spider\\\'s Web,NULL,NULL,
2067,Spider\\\'s Web,NULL,NULL,
2068,Spider\\\'s Web,NULL,NULL,
2069,Fantastic Four Fan Page,NULL,NULL,
2070,Fantastic Four Fan Page,NULL,NULL,
2071,Fantastic Four Fan Page,NULL,NULL,
2072,Fantastic Four Fan Page,NULL,NULL,
2073,Fantastic Four Fan Page,NULL,NULL,
2075,Fantastic Four Fan Page,NULL,NULL,
2076,Fantastic Four Fan Page,NULL,NULL,
2078,Fantastic Four Fan Page,NULL,NULL,
2079,Fantastic Four Fan Page,NULL,NULL,
2080,Fantastic Four Fan Page,NULL,NULL,
2081,Fantastic Four Fan Page,NULL,NULL,
2082,Fantastic Four Fan Page,NULL,NULL,
2083,Fantastic Four Fan Page,NULL,NULL,
2084,Fantastic Four Fan Page,NULL,NULL,
2085,Fantastic Four Fan Page,NULL,NULL,
2086,Fantastic Four Fan Page,NULL,NULL,
2087,Fantastic Four Fan Page,NULL,NULL,
2088,Fantastic Four Fan Page,NULL,NULL,
2089,Fantastic Four Fan Page,NULL,NULL,
2090,Fantastic Four Fan Page,NULL,NULL,
2091,Fantastic Four Fan Page,NULL,NULL,
2092,Fantastic Four Fan Page,NULL,NULL,
2095,Fantastic Four Fan Page,NULL,NULL,
2097,Fantastic Four Fan Page,NULL,NULL,
2099,Fantastic Four Fan Page,NULL,NULL,
2101,Fantastic Four Fan Page,NULL,NULL,
2102,Fantastic Four Fan Page,NULL,NULL,
2103,Fantastic Four Fan Page,NULL,NULL,
2105,Fantastic Four Fan Page,NULL,NULL,
2106,Fantastic Four Fan Page,NULL,NULL,
2107,Fantastic Four Fan Page,NULL,NULL,
2108,Fantastic Four Fan Page,NULL,NULL,
2109,Fantastic Four Fan Page,NULL,NULL,
2111,Fantastic Four Fan Page,NULL,NULL,
2113,Fantastic Four Fan Page,NULL,NULL,
2118,Fantastic Four Fan Page,NULL,NULL,
2119,Fantastic Four Fan Page,NULL,NULL,
2122,Fantastic Four Fan Page,NULL,NULL,
2123,Fantastic Four Fan Page,NULL,NULL,
2124,Spider\\\'s Web,NULL,NULL,
2125,Spider\\\'s Web,NULL,NULL,
2126,Spider\\\'s Web,NULL,NULL,
2127,Spider\\\'s Web,NULL,NULL,
2128,Spider\\\'s Web,NULL,NULL,
2129,Spider\\\'s Web,NULL,NULL,
2130,Spider\\\'s Web,NULL,NULL,
2131,Spider\\\'s Web,NULL,NULL,
2132,Spider\\\'s Web,NULL,NULL,
2133,Spider\\\'s Web,NULL,NULL,
2135,Spider\\\'s Web,NULL,NULL,
2136,Spider\\\'s Web,NULL,NULL,
2137,Spider\\\'s Web,NULL,NULL,
2138,Spider\\\'s Web,NULL,NULL,
2139,Spider\\\'s Web,NULL,NULL,
2142,Spider\\\'s Web,NULL,NULL,
2144,Spider\\\'s Web,NULL,NULL,
2145,Spider\\\'s Web,NULL,NULL,
2146,Spider\\\'s Web,NULL,NULL,
2147,Spider\\\'s Web,NULL,NULL,
2148,Let\\\'s Yap with Cap,NULL,NULL,
2149,Let\\\'s Yap with Cap,NULL,NULL,
2150,Let\\\'s Yap with Cap,NULL,NULL,
2151,Let\\\'s Yap with Cap,NULL,NULL,
2152,Let\\\'s Yap with Cap,NULL,NULL,
2153,Let\\\'s Yap with Cap,NULL,NULL,
2154,Let\\\'s Yap with Cap,NULL,NULL,
2155,Let\\\'s Yap with Cap,NULL,NULL,
2156,Let\\\'s Yap with Cap,NULL,NULL,
2157,Let\\\'s Yap with Cap,NULL,NULL,
2158,Let\\\'s Yap with Cap,NULL,NULL,
2159,Let\\\'s Yap with Cap,NULL,NULL,
2160,Let\\\'s Yap with Cap,NULL,NULL,
2161,Let\\\'s Yap with Cap,NULL,NULL,
2162,Let\\\'s Yap with Cap,NULL,NULL,
2163,Let\\\'s Yap with Cap,NULL,NULL,
2164,Let\\\'s Yap with Cap,NULL,NULL,
2165,Let\\\'s Yap with Cap,NULL,NULL,
2166,Let\\\'s Yap with Cap,NULL,NULL,
2167,Let\\\'s Yap with Cap,NULL,NULL,
2168,Let\\\'s Yap with Cap,NULL,NULL,
2169,Let\\\'s Yap with Cap,NULL,NULL,
2170,Let\\\'s Yap with Cap,NULL,NULL,
2171,Let\\\'s Yap with Cap,NULL,NULL,
2172,Let\\\'s Yap with Cap,NULL,NULL,
2173,Let\\\'s Yap with Cap,NULL,NULL,
2174,Let\\\'s Yap with Cap,NULL,NULL,
2175,Let\\\'s Yap with Cap,NULL,NULL,
2176,Let\\\'s Yap with Cap,NULL,NULL,
2177,Let\\\'s Yap with Cap,NULL,NULL,
2178,Let\\\'s Yap with Cap,NULL,NULL,
2179,Let\\\'s Yap with Cap,NULL,NULL,
2180,Let\\\'s Yap with Cap,NULL,NULL,
2181,Let\\\'s Yap with Cap,NULL,NULL,
2182,Let\\\'s Yap with Cap,NULL,NULL,
2183,Let\\\'s Yap with Cap,NULL,NULL,
2184,Let\\\'s Yap with Cap,NULL,NULL,
2185,Fantastic Four Fan Page,NULL,NULL,
2186,Fantastic Four Fan Page,NULL,NULL,
2187,Fantastic Four Fan Page,NULL,NULL,
2188,Fantastic Four Fan Page,NULL,NULL,
2189,Fantastic Four Fan Page,NULL,NULL,
2190,Fantastic Four Fan Page,NULL,NULL,
2192,Fantastic Four Fan Page,NULL,NULL,
2194,Fantastic Four Fan Page,NULL,NULL,
2196,Fantastic Four Fan Page,NULL,NULL,
2198,Fantastic Four Fan Page,NULL,NULL,
2199,Fantastic Four Fan Page,NULL,NULL,
2200,Fantastic Four Fan Page,NULL,NULL,
2201,Fantastic Four Fan Page,NULL,NULL,
2202,Fantastic Four Fan Page,NULL,NULL,
2203,Fantastic Four Fan Page,NULL,NULL,
2204,Fantastic Four Fan Page,NULL,NULL,
2205,Fantastic Four Fan Page,NULL,NULL,
2206,Fantastic Four Fan Page,NULL,NULL,
2208,Fantastic Four Fan Page,NULL,NULL,
2210,TEST,TEST,NULL,
2211,Strange Mails,NULL,NULL,
2212,The Hyborian Page,NULL,No street address,
2213,The Hyborian Page,NULL,NULL,
2215,The Hyborian Page,NULL,NULL,
2216,Spider\\\'s Web,NULL,NULL,
2217,Spider\\\'s Web,NULL,NULL,
2218,Spider\\\'s Web,NULL,NULL,
2219,Spider\\\'s Web,NULL,NULL,
2220,Spider\\\'s Web,NULL,NULL,
2221,Spider\\\'s Web,NULL,NULL,
2222,Spider\\\'s Web,NULL,NULL,
2223,Spider\\\'s Web,NULL,NULL,
2224,Spider\\\'s Web,NULL,NULL,
2225,Spider\\\'s Web,NULL,NULL,
2226,Spider\\\'s Web,NULL,NULL,
2227,Spider\\\'s Web,NULL,NULL,
2228,Spider\\\'s Web,NULL,NULL,
2229,Spider\\\'s Web,NULL,NULL,
2230,Let\\\'s Yap with Cap,NULL,NULL,
2231,Let\\\'s Yap with Cap,NULL,NULL,
2232,Spider\\\'s Web,NULL,NULL,
2233,Spider\\\'s Web,NULL,NULL,
2234,Spider\\\'s Web,NULL,NULL,
2235,Spider\\\'s Web,NULL,NULL,
2236,Spider\\\'s Web,NULL,NULL,
2237,Spider\\\'s Web,NULL,NULL,
2238,Spider\\\'s Web,NULL,NULL,
2239,Spider\\\'s Web,NULL,NULL,
2240,Spider\\\'s Web,NULL,NULL,
2241,Spider\\\'s Web,NULL,NULL,
2242,Spider\\\'s Web,NULL,NULL,
2243,Let\\\'s Yap with Cap,NULL,NULL,
2245,Spider\\\'s Web,NULL,NULL,
2246,Spider\\\'s Web,NULL,NULL,
2247,Spider\\\'s Web,NULL,NULL,
2248,Spider\\\'s Web,NULL,NULL,
2249,Spider\\\'s Web,NULL,NULL,
2250,Spider\\\'s Web,NULL,NULL,
2251,Let\\\'s Yap with Cap,NULL,NULL,
2252,Let\\\'s Yap with Cap,NULL,NULL,
2253,Let\\\'s Yap with Cap,NULL,NULL,
2254,Let\\\'s Yap with Cap,NULL,NULL,
2255,Let\\\'s Yap with Cap,NULL,NULL,
2256,Let\\\'s Yap with Cap,NULL,NULL,
2257,Let\\\'s Yap with Cap,NULL,NULL,
2258,Let\\\'s Yap with Cap,NULL,"The letter in the issue has the street as \Bleecher\ however, this writer has written twice before and the street on both occasions was \Bleecker\, so I just used the previously used name.",
2259,Let\\\'s Yap with Cap,NULL,NULL,
2260,Let\\\'s Yap with Cap,NULL,NULL,
2261,Let\\\'s Yap with Cap,NULL,NULL,
2262,Let\\\'s Yap with Cap,NULL,NULL,
2263,Let\\\'s Yap with Cap,NULL,NULL,
2264,Let\'s Rap with Cap,NULL,NULL,
2265,Let\\\'s Rap with Cap,NULL,NULL,
2266,Let\\\'s Rap with Cap,NULL,NULL,
2267,Let\\\'s Rap with Cap,NULL,NULL,
2268,Let\\\'s Rap with Cap,NULL,NULL,
2269,Let\\\'s Rap with Cap,NULL,NULL,
2270,Let\\\'s Rap with Cap,NULL,NULL,
2271,Let\\\'s Rap with Cap,NULL,NULL,
2272,Let\\\'s Rap with Cap,NULL,NULL,
2273,Let\\\'s Rap with Cap,NULL,NULL,
2274,Let\\\'s Rap with Cap,NULL,NULL,
2275,Let\\\'s Rap with Cap,NULL,NULL,
2276,Let\\\'s Rap with Cap,NULL,NULL,
2277,Let\\\'s Rap with Cap,NULL,NULL,
2278,Let\\\'s Rap with Cap,NULL,NULL,
2279,Let\\\'s Rap with Cap,NULL,NULL,
2280,Spider\\\'s Web,NULL,NULL,
2281,Spider\\\'s Web,NULL,NULL,
2282,Spider\\\'s Web,NULL,NULL,
2283,Let\\\'s Rap with Cap,NULL,NULL,
2284,Spider\\\'s Web,NULL,NULL,
2285,Let\\\'s Rap with Cap,NULL,NULL,
2286,Spider\\\'s Web,NULL,NULL,
2287,Spider\\\'s Web,NULL,NULL,
2288,Spider\\\'s Web,NULL,NULL,
2289,Let\\\'s Rap with Cap,NULL,NULL,
2290,Spider\\\'s Web,NULL,NULL,
2291,Let\\\'s Rap with Cap,NULL,NULL,
2292,Spider\\\'s Web,NULL,NULL,
2293,Let\\\'s Rap with Cap,NULL,NULL,
2294,Spider\\\'s Web,NULL,NULL,
2295,Spider\\\'s Web,NULL,NULL,
2296,Spider\\\'s Web,NULL,NULL,
2297,Spider\\\'s Web,NULL,NULL,
2298,Spider\\\'s Web,NULL,NULL,
2299,Spider\\\'s Web,NULL,NULL,
2300,Spider\\\'s Web,NULL,NULL,
2301,Spider\\\'s Web,NULL,NULL,
2302,Spider\\\'s Web,NULL,NULL,
2303,Spider\\\'s Web,NULL,NULL,
2306,Spider\\\'s Web,NULL,NULL,
2307,Spider\\\'s Web,NULL,NULL,
2308,Spider\\\'s Web,NULL,NULL,
2310,Spider\\\'s Web,NULL,NULL,
2311,Spider\\\'s Web,NULL,NULL,
2312,Spider\\\'s Web,NULL,NULL,
2313,Spider\\\'s Web,NULL,NULL,
2314,Spider\\\'s Web,NULL,NULL,
2315,Spider\\\'s Web,NULL,NULL,
2316,Spider\\\'s Web,NULL,NULL,
2317,Spider\\\'s Web,NULL,NULL,
2319,Fantastic Four Fan Page,NULL,NULL,
2320,Fantastic Four Fan Page,NULL,NULL,
2321,Fantastic Four Fan Page,NULL,NULL,
2322,Fantastic Four Fan Page,NULL,NULL,
2323,Fantastic Four Fan Page,NULL,NULL,
2324,Fantastic Four Fan Page,NULL,NULL,
2325,Fantastic Four Fan Page,NULL,NULL,
2326,Fantastic Four Fan Page,NULL,NULL,
2328,Fantastic Four Fan Page,NULL,NULL,
2332,Fantastic Four Fan Page,NULL,NULL,
2333,Fantastic Four Fan Page,NULL,NULL,
2334,Fantastic Four Fan Page,NULL,NULL,
2336,Fantastic Four Fan Page,NULL,NULL,
2337,Let\\\'s Rap with Cap,NULL,NULL,
2338,Let\\\'s Rap with Cap,NULL,NULL,
2339,Let\\\'s Rap with Cap,NULL,NULL,
2340,Let\\\'s Rap with Cap,NULL,NULL,
2341,Let\\\'s Rap with Cap,NULL,NULL,
2342,Let\\\'s Rap with Cap,NULL,NULL,
2343,Let\\\'s Rap with Cap,NULL,NULL,
2344,Let\\\'s Rap with Cap,NULL,NULL,
2345,Let\\\'s Rap with Cap,NULL,NULL,
2346,Let\\\'s Rap with Cap,NULL,NULL,
2347,Let\\\'s Rap with Cap,NULL,NULL,
2348,Let\\\'s Rap with Cap,NULL,NULL,
2349,Let\\\'s Rap with Cap,NULL,NULL,
2350,Let\\\'s Rap with Cap,NULL,NULL,
2351,Spider\\\'s Web,NULL,NULL,
2352,Spider\\\'s Web,NULL,NULL,
2353,Spider\\\'s Web,NULL,NULL,
2354,Spider\\\'s Web,NULL,NULL,
2356,Spider\\\'s Web,NULL,NULL,
2357,Spider\\\'s Web,NULL,NULL,
2358,Spider\\\'s Web,NULL,NULL,
2359,Spider\\\'s Web,NULL,NULL,
2360,Spider\\\'s Web,NULL,NULL,
2361,Spider\\\'s Web,NULL,NULL,
2362,Spider\\\'s Web,NULL,NULL,
2363,Spider\\\'s Web,NULL,NULL,
2364,Spider\\\'s Web,NULL,NULL,
2365,Spider\\\'s Web,NULL,NULL,
2366,Spider\\\'s Web,NULL,NULL,
2368,Spider\\\'s Web,NULL,NULL,
2369,Spider\\\'s Web,NULL,NULL,
2370,Spider\\\'s Web,NULL,NULL,
2371,Spider\\\'s Web,NULL,NULL,
2372,Spider\\\'s Web,NULL,NULL,
2373,Spider\\\'s Web,NULL,NULL,
2374,Spider\\\'s Web,NULL,NULL,
2375,Spider\\\'s Web,NULL,NULL,
2376,Spider\\\'s Web,NULL,NULL,
2377,Spider\\\'s Web,NULL,NULL,
2378,Spider\\\'s Web,NULL,NULL,
2379,Spider\\\'s Web,NULL,NULL,
2380,Spider\\\'s Web,NULL,NULL,
2382,Spider\\\'s Web,NULL,NULL,
2383,Spider\\\'s Web,NULL,NULL,
2384,Spider\\\'s Web,NULL,NULL,
2385,Spider\\\'s Web,NULL,NULL,
2386,Spider\\\'s Web,NULL,NULL,
2387,Spider\\\'s Web,NULL,NULL,
2388,Spider\\\'s Web,NULL,NULL,
2389,Spider\\\'s Web,NULL,NULL,
2390,Spider\\\'s Web,NULL,NULL,
2391,Spider\\\'s Web,NULL,NULL,
2392,Spider\\\'s Web,NULL,NULL,
2393,Spider\\\'s Web,NULL,NULL,
2395,Spider\\\'s Web,NULL,NULL,
2396,Spider\\\'s Web,NULL,NULL,
2398,Spider\\\'s Web,NULL,NULL,
2399,Spider\\\'s Web,NULL,NULL,
2400,Spider\\\'s Web,NULL,NULL,
2401,Spider\\\'s Web,NULL,NULL,
2402,Spider\\\'s Web,NULL,NULL,
2403,Spider\\\'s Web,NULL,NULL,
2404,Spider\\\'s Web,NULL,NULL,
2405,Spider\\\'s Web,NULL,NULL,
2406,Spider\\\'s Web,NULL,NULL,
2407,Spider\\\'s Web,NULL,NULL,
2408,Spider\\\'s Web,NULL,NULL,
2409,Spider\\\'s Web,NULL,NULL,
2410,Spider\\\'s Web,NULL,NULL,
2411,Spider\\\'s Web,NULL,NULL,
2412,Spider\\\'s Web,NULL,NULL,
2413,Spider\\\'s Web,NULL,NULL,
2414,Spider\\\'s Web,NULL,NULL,
2415,Spider\\\'s Web,NULL,NULL,
2417,Spider\\\'s Web,NULL,NULL,
2418,Spider\\\'s Web,NULL,NULL,
2419,Let\\\'s Rap with Cap,NULL,NULL,
2420,Let\\\'s Rap with Cap,NULL,NULL,
2421,Let\\\'s Rap with Cap,NULL,NULL,
2422,Let\\\'s Rap with Cap,NULL,NULL,
2423,Let\\\'s Rap with Cap,NULL,NULL,
2424,Let\\\'s Rap with Cap,NULL,NULL,
2425,Let\\\'s Rap with Cap,NULL,NULL,
2426,Let\\\'s Rap with Cap,NULL,NULL,
2427,Let\\\'s Rap with Cap,NULL,NULL,
2428,Let\\\'s Rap with Cap,NULL,NULL,
2429,Let\\\'s Rap with Cap,NULL,NULL,
2430,Let\\\'s Rap with Cap,NULL,NULL,
2431,Let\\\'s Rap with Cap,NULL,NULL,
2432,Let\\\'s Rap with Cap,NULL,NULL,
2433,Let\\\'s Rap with Cap,NULL,NULL,
2434,Let\\\'s Rap with Cap,NULL,NULL,
2435,Let\\\'s Rap with Cap,NULL,NULL,
2436,Let\\\'s Rap with Cap,NULL,NULL,
2437,Let\\\'s Rap with Cap,NULL,NULL,
2438,Let\\\'s Rap with Cap,NULL,NULL,
2439,Let\\\'s Rap with Cap,NULL,NULL,
2440,Let\\\'s Rap with Cap,NULL,NULL,
2441,Spider\\\'s Web,NULL,NULL,
2442,Spider\\\'s Web,NULL,NULL,
2443,Let\\\'s Rap with Cap,NULL,NULL,
2444,Let\\\'s Rap with Cap,NULL,NULL,
2445,Spider\\\'s Web,NULL,NULL,
2446,Spider\\\'s Web,NULL,NULL,
2447,Spider\\\'s Web,NULL,NULL,
2448,Spider\\\'s Web,NULL,NULL,
2449,Spider\\\'s Web,NULL,NULL,
2450,Spider\\\'s Web,NULL,NULL,
2451,Spider\\\'s Web,NULL,NULL,
2452,Spider\\\'s Web,NULL,NULL,
2454,Spider\\\'s Web,NULL,NULL,
2455,Let\'s Rap with Cap,NULL,Name was spelled Ian in the letter in this issue. In a previous record the name was spelled Iain. I went ahead and spelled it as it was spelled in this issue. May need to see which spelling is correct.,
2456,Spider\\\'s Web,NULL,NULL,
2457,Spider\\\'s Web,NULL,NULL,
2458,Let\\\'s Rap with Cap,NULL,NULL,
2459,Spider\\\'s Web,NULL,NULL,
2460,Let\\\'s Rap with Cap,NULL,NULL,
2461,Spider\\\'s Web,NULL,NULL,
2462,Spider\\\'s Web,NULL,NULL,
2463,Spider\\\'s Web,NULL,NULL,
2464,Spider\\\'s Web,NULL,NULL,
2465,Let\\\'s Rap with Cap,NULL,NULL,
2466,Spider\\\'s Web,NULL,NULL,
2467,Let\\\'s Rap with Cap,NULL,NULL,
2468,Spider\\\'s Web,NULL,NULL,
2469,Let\\\'s Rap with Cap,NULL,NULL,
2470,Spider\\\'s Web,NULL,NULL,
2471,Spider\\\'s Web,NULL,NULL,
2472,Let\\\'s Rap with Cap,NULL,NULL,
2473,Let\\\'s Rap with Cap,NULL,NULL,
2474,Spider\\\'s Web,NULL,NULL,
2475,Let\\\'s Rap with Cap,NULL,NULL,
2476,Spider\\\'s Web,NULL,NULL,
2477,Spider\\\'s Web,NULL,NULL,
2478,Spider\\\'s Web,NULL,NULL,
2479,Spider\\\'s Web,NULL,NULL,
2480,Spider\\\'s Web,NULL,NULL,
2481,Let\\\'s Rap with Cap,NULL,NULL,
2482,Spider\\\'s Web,NULL,NULL,
2483,Spider\\\'s Web,NULL,NULL,
2484,Spider\\\'s Web,NULL,NULL,
2485,Spider\\\'s Web,NULL,NULL,
2486,Spider\\\'s Web,NULL,NULL,
2487,Let\\\'s Rap with Cap,NULL,NULL,
2488,Spider\\\'s Web,NULL,NULL,
2489,Spider\\\'s Web,NULL,NULL,
2490,Let\\\'s Rap with Cap,NULL,NULL,
2491,Let\\\'s Rap with Cap,NULL,NULL,
2492,Spider\\\'s Web,NULL,NULL,
2493,Spider\\\'s Web,NULL,NULL,
2494,Spider\\\'s Web,NULL,NULL,
2495,Spider\\\'s Web,NULL,NULL,
2496,Let\\\'s Rap with Cap,NULL,NULL,
2497,Spider\\\'s Web,NULL,NULL,
2498,Let\\\'s Rap with Cap,NULL,NULL,
2499,Spider\\\'s Web,NULL,NULL,
2500,Let\\\'s Rap with Cap,NULL,NULL,
2501,Spider\\\'s Web,NULL,NULL,
2502,Let\\\'s Rap with Cap,NULL,NULL,
2503,Spider\\\'s Web,NULL,NULL,
2504,Spider\\\'s Web,NULL,NULL,
2505,Spider\\\'s Web,NULL,NULL,
2506,Spider\\\'s Web,NULL,NULL,
2507,Spider\\\'s Web,NULL,NULL,
2508,Spider\\\'s Web,NULL,NULL,
2509,Spider\\\'s Web,NULL,NULL,
2511,Spider\\\'s Web,NULL,NULL,
2512,Spider\\\'s Web,NULL,NULL,
2513,Spider\\\'s Web,NULL,NULL,
2514,Spider\\\'s Web,NULL,NULL,
2515,Spider\\\'s Web,NULL,NULL,
2516,NULL,NULL,NULL,
2517,Spider\\\'s Web,NULL,NULL,
2518,Spider\\\'s Web,NULL,NULL,
2519,Spider\\\'s Web,NULL,NULL,
2520,Spider\\\'s Web,NULL,NULL,
2521,Spider\\\'s Web,NULL,NULL,
2522,Spider\\\'s Web,NULL,NULL,
2524,Spider\\\'s Web,NULL,NULL,
2526,Spider\\\'s Web,NULL,NULL,
2527,Spider\\\'s Web,NULL,NULL,
2528,Spider\\\'s Web,NULL,NULL,
2529,Spider\\\'s Web,NULL,NULL,
2533,Spider\\\'s Web,NULL,NULL,
2534,Spider\\\'s Web,NULL,NULL,
2535,Spider\\\'s Web,NULL,NULL,
2536,Fantastic Four Fan Page,NULL,NULL,
2537,Fantastic Four Fan Page,NULL,NULL,
2538,Fantastic Four Fan Page,NULL,NULL,
2539,Fantastic Four Fan Page,NULL,NULL,
2540,Fantastic Four Fan Page,NULL,NULL,
2541,Fantastic Four Fan Page,NULL,NULL,
2542,Fantastic Four Fan Page,NULL,NULL,
2543,Fantastic Four Fan Page,NULL,NULL,
2544,Fantastic Four Fan Page,NULL,NULL,
2545,Fantastic Four Fan Page,NULL,NULL,
2546,Fantastic Four Fan Page,NULL,NULL,
2547,Fantastic Four Fan Page,NULL,NULL,
2548,Fantastic Four Fan Page,NULL,NULL,
2550,Fantastic Four Fan Page,NULL,NULL,
2551,Fantastic Four Fan Page,NULL,NULL,
